Temperatura_C,Humedad_Aire_PCT,Humedad_Suelo_PCT,Luz_Analog,Nivel_Tanque_PCT,Bomba_Agua,Luz_UV_PWM
27.1,62.7,91.3,1861,97.8,0,139
28.0,72.9,23.2,3952,82.3,1,8
23.3,66.8,12.1,1232,43.6,0,178
21.6,74.2,0.6,2264,53.7,1,114
21.1,71.1,50.8,2047,28.0,0,127
20.3,65.1,99.8,535,16.3,0,221
18.7,73.0,69.5,3413,48.2,0,42
22.1,62.3,30.8,3788,46.4,0,19
21.2,70.7,87.7,3472,52.2,0,38
29.6,68.7,78.2,3533,95.3,0,34
24.7,65.4,1.5,2785,60.4,1,81
22.2,72.1,81.7,729,60.6,0,209
25.0,77.4,30.1,3282,12.8,0,50
19.7,80.0,15.0,3097,99.6,1,62
23.3,72.2,22.6,1275,77.3,1,175
25.5,68.1,46.9,2050,87.7,1,127
23.9,64.5,42.5,3073,41.4,0,63
22.8,65.1,28.9,3675,50.2,1,26
29.9,69.6,17.2,1025,52.2,1,191
28.6,67.3,76.2,2197,19.4,0,118
25.5,78.3,99.0,3654,68.9,0,27
24.8,67.4,77.8,2051,90.3,0,127
25.4,67.5,29.6,1520,16.4,0,160
20.4,67.7,24.5,3621,8.6,0,29
22.7,76.7,21.8,1894,73.8,1,137
18.5,73.0,13.7,467,27.3,0,225
23.7,72.3,55.1,2117,62.4,0,123
24.5,66.7,60.5,200,69.6,0,242
20.7,76.4,70.6,307,32.2,0,235
29.6,60.8,68.0,3323,81.5,0,48
28.9,77.4,29.2,3358,55.0,1,45
26.7,70.3,33.0,2045,86.9,1,127
24.4,68.0,68.2,921,76.3,0,197
28.4,69.9,34.9,2339,86.9,1,109
19.6,73.3,21.3,3225,2.0,0,54
27.5,60.3,37.4,2971,24.4,0,69
19.5,77.4,27.2,3204,9.0,0,55
27.5,68.9,8.8,882,44.2,0,200
21.3,66.9,83.0,585,89.0,0,218
28.5,62.8,85.3,3345,46.8,0,46
29.3,68.8,22.0,3854,85.0,1,15
19.8,69.9,6.5,1720,32.7,0,147
23.6,68.1,73.9,508,34.0,0,223
29.8,73.6,21.2,3424,89.6,1,41
23.8,68.4,39.3,4,42.6,0,254
28.4,79.2,6.4,2340,79.0,1,109
25.1,72.0,22.6,359,23.7,0,232
22.5,76.1,79.3,3669,94.9,0,26
21.4,62.2,80.4,213,57.5,0,241
20.4,67.9,20.7,3477,75.9,1,38
27.1,66.7,33.6,1459,9.0,0,164
22.6,71.4,13.4,3086,49.3,0,62
24.1,77.2,7.4,3344,90.1,1,46
23.9,61.6,99.2,562,87.7,0,220
24.9,61.5,65.6,2812,4.7,0,79
28.4,77.0,54.2,44,30.4,0,252
29.8,64.3,76.5,2750,44.3,0,83
22.9,73.4,84.0,633,17.2,0,215
27.9,70.9,80.7,1435,73.0,0,165
27.2,76.7,1.7,1210,18.5,0,179
24.9,62.5,18.7,1749,34.7,0,146
29.5,62.6,65.5,2708,66.3,0,86
20.4,71.1,37.6,3241,48.2,0,53
19.3,78.9,98.2,2768,73.9,0,82
28.2,68.3,66.5,4036,96.1,0,3
23.3,66.5,95.7,593,11.7,0,218
28.2,72.1,20.1,1424,71.0,1,166
28.7,78.6,86.4,3779,23.0,0,19
18.7,76.7,32.1,2293,41.4,0,112
28.6,79.9,99.0,1926,3.3,0,135
23.4,60.5,15.8,856,13.6,0,201
24.1,62.3,51.6,1892,32.0,0,137
25.5,72.2,79.3,551,34.2,0,220
29.1,76.4,43.3,3751,90.0,1,21
18.2,65.7,46.8,42,74.2,1,252
23.7,64.8,98.6,2888,97.2,0,75
26.3,75.7,42.5,3794,59.9,1,18
26.7,61.1,60.4,178,24.2,0,243
26.3,67.4,5.5,1480,32.8,0,162
19.6,70.1,84.2,2582,32.0,0,94
21.6,71.2,64.8,606,32.6,0,217
22.3,74.6,40.4,671,67.3,1,213
27.7,67.1,1.6,3315,53.1,1,48
21.3,72.3,59.2,926,38.5,0,197
20.5,71.7,1.3,16,14.9,0,254
29.5,71.0,0.1,1135,2.2,0,184
18.1,72.8,61.6,1638,21.9,0,153
30.0,65.2,18.9,2873,10.7,0,76
26.1,61.7,19.2,3669,78.5,1,26
27.9,62.4,65.3,2594,11.2,0,93
21.5,64.5,5.4,1053,72.4,1,189
18.2,70.0,31.3,1215,38.6,0,179
26.9,76.8,14.9,2484,7.3,0,100
28.0,74.0,58.0,2226,81.3,0,116
26.9,75.8,66.2,615,58.0,0,216
19.7,67.0,72.1,2724,23.6,0,85
27.0,68.1,25.5,3545,89.5,1,34
27.2,67.9,8.9,2681,4.5,0,88
25.9,63.8,7.9,3205,20.2,0,55
27.2,61.2,42.6,2849,75.2,1,77
28.2,71.8,94.6,311,70.9,0,235
25.4,79.8,21.8,3807,28.9,0,17
19.1,63.3,25.7,2072,6.2,0,125
23.9,60.9,10.1,2418,85.8,1,104
18.9,75.6,60.6,524,31.4,0,222
22.9,65.1,68.0,3390,19.6,0,43
22.9,76.6,64.3,2277,51.6,0,113
18.8,74.1,86.1,3173,91.0,0,57
22.2,78.9,48.6,1473,4.4,0,163
19.3,68.2,13.4,2425,76.6,1,103
27.7,73.2,28.9,887,57.2,1,199
29.4,69.3,66.2,1924,42.5,0,135
18.9,72.6,61.3,3274,74.4,0,51
29.5,69.0,53.1,3338,96.6,0,47
24.3,63.8,68.3,2007,22.9,0,130
21.6,70.2,63.7,461,14.4,0,226
18.9,70.6,88.1,2412,91.3,0,104
24.0,76.2,58.6,3805,66.9,0,18
27.5,74.7,77.9,2151,43.8,0,121
26.5,73.3,24.9,3182,57.3,1,56
18.6,62.3,67.8,427,74.6,0,228
18.9,74.4,90.2,4066,77.3,0,1
22.8,70.0,38.6,468,92.0,1,225
21.5,77.9,77.9,1014,42.7,0,191
20.8,78.4,72.5,1604,29.3,0,155
21.4,61.1,6.0,869,64.0,1,200
27.6,76.4,58.2,2817,41.6,0,79
29.2,60.8,13.0,2727,59.5,1,85
22.9,67.3,96.7,2852,42.0,0,77
28.9,70.8,81.1,885,15.3,0,199
21.9,63.0,11.0,2608,46.9,0,92
23.7,74.9,12.2,1273,69.1,1,175
20.7,60.2,59.4,3553,79.9,0,33
25.7,63.4,34.5,330,49.3,0,234
29.7,71.6,3.5,1955,16.5,0,133
25.2,74.3,54.2,586,41.5,0,218
22.3,78.3,38.8,200,78.6,1,242
25.8,74.1,10.1,453,41.3,0,226
19.5,73.4,80.2,3575,69.7,0,32
28.7,67.9,91.5,3617,50.7,0,29
24.0,60.0,75.7,825,24.1,0,203
23.4,62.4,82.2,110,79.6,0,248
25.0,70.7,21.6,4004,8.4,0,5
25.5,73.5,26.4,2911,52.5,1,73
18.9,68.3,20.9,3899,20.9,0,12
26.2,74.6,76.5,907,6.7,0,198
20.9,70.4,94.8,1772,50.3,0,144
26.6,61.5,71.7,1567,50.0,0,157
27.9,63.8,88.1,1232,70.7,0,178
27.6,76.8,63.9,3715,74.5,0,23
24.6,74.5,38.8,3689,72.8,1,25
24.2,77.9,42.6,2080,41.0,0,125
19.7,62.4,7.5,554,63.2,1,220
27.3,79.8,3.1,1903,57.7,1,136
21.3,64.2,69.5,106,42.2,0,248
24.0,60.2,43.8,3336,59.7,1,47
21.4,79.9,55.2,2273,94.7,0,113
19.6,65.6,55.8,2534,19.3,0,97
25.6,73.4,27.7,2226,90.6,1,116
18.7,63.5,47.6,3293,5.3,0,49
27.0,71.6,47.1,1393,30.8,0,168
21.8,78.1,38.8,2684,28.8,0,87
18.0,66.4,82.1,2835,62.6,0,78
24.1,73.4,45.1,166,13.1,0,244
18.6,63.8,60.4,2710,88.2,0,86
21.3,72.5,89.6,3624,82.9,0,29
26.5,66.7,86.6,2347,65.2,0,108
18.8,64.2,89.0,1404,45.8,0,167
28.1,66.3,27.0,2082,93.3,1,125
18.0,63.6,3.5,2454,83.1,1,102
21.0,78.0,26.1,1525,49.9,0,160
26.9,67.9,27.9,313,70.2,1,235
21.8,64.9,90.9,815,56.7,0,204
19.2,69.0,64.9,742,58.8,0,208
22.3,66.4,8.2,2774,33.1,0,82
21.2,74.9,13.5,825,46.2,0,203
28.1,79.4,15.6,1124,7.8,0,185
21.8,68.8,63.0,568,35.7,0,219
27.5,77.2,73.5,1238,69.6,0,177
28.7,71.3,86.0,1958,95.3,0,133
23.2,63.1,94.1,3739,96.3,0,22
28.9,73.8,20.2,2623,55.6,1,91
22.5,70.3,31.0,2109,60.7,1,123
29.6,73.0,24.0,3922,18.6,0,10
19.1,77.8,35.9,368,69.5,1,232
26.2,68.8,91.5,1391,7.1,0,168
23.9,78.0,57.5,3645,28.5,0,28
22.7,75.0,73.8,93,66.8,0,249
25.6,69.8,49.0,3540,31.0,0,34
26.4,72.1,2.9,3031,5.0,0,66
18.1,66.5,6.4,3924,83.2,1,10
20.0,79.7,53.8,3097,31.0,0,62
26.6,73.3,71.9,1458,6.3,0,164
26.0,60.9,21.5,3192,7.5,0,56
29.6,66.5,72.2,2097,25.2,0,124
27.1,72.5,81.1,4094,17.8,0,0
29.4,61.1,41.2,2930,77.4,1,72
26.4,60.5,74.6,763,32.2,0,207
21.6,69.0,40.4,2083,80.5,1,125
19.3,66.7,67.8,1433,17.4,0,165
27.4,68.8,76.4,3360,49.3,0,45
25.7,65.3,99.2,3450,68.8,0,40
18.6,63.3,34.5,2147,65.2,1,121
22.3,73.8,41.1,3395,60.1,1,43
29.5,70.3,16.6,328,92.5,1,234
24.0,64.0,20.4,3719,22.9,0,23
23.2,66.4,69.3,705,49.4,0,211
23.5,71.8,91.7,220,88.4,0,241
20.5,61.4,39.5,1814,7.8,0,142
22.4,62.9,18.0,1861,5.6,0,139
22.4,61.5,28.5,2614,23.3,0,92
18.6,76.2,45.5,4010,63.3,1,5
27.2,75.0,29.1,995,26.0,0,193
23.0,75.1,23.4,1021,19.0,0,191
27.9,74.3,73.6,109,45.9,0,248
28.2,73.4,0.8,148,61.4,1,245
20.5,69.5,53.9,2453,24.9,0,102
25.9,72.8,79.4,3848,30.1,0,15
23.7,60.8,26.6,3745,61.4,1,21
28.6,72.4,60.3,698,94.6,0,211
20.6,75.6,66.9,3064,67.5,0,64
26.1,70.0,65.5,1433,78.3,0,165
25.3,67.2,44.6,3200,36.7,0,55
21.5,65.5,34.7,3555,27.2,0,33
19.6,72.9,83.6,107,45.4,0,248
25.8,73.9,75.8,388,80.7,0,230
26.9,77.4,32.1,424,45.6,0,228
21.8,66.8,10.3,2494,84.7,1,99
25.7,75.4,7.2,2965,98.9,1,70
22.7,71.2,9.4,1091,7.2,0,187
26.6,77.7,58.3,4015,4.5,0,4
20.4,70.6,5.2,3137,15.0,0,59
28.7,70.4,33.7,2703,38.4,0,86
21.4,71.6,75.3,1999,13.1,0,130
22.4,75.0,29.4,3636,87.1,1,28
18.7,79.3,76.3,1663,2.3,0,151
19.3,61.5,74.5,3575,31.6,0,32
24.2,61.1,24.6,1527,18.5,0,159
21.2,78.8,72.9,4053,93.2,0,2
28.0,70.6,74.8,2026,66.9,0,128
18.2,72.3,39.7,2368,91.2,1,107
22.5,69.6,21.0,2766,97.2,1,82
22.0,61.9,52.1,1855,49.7,0,139
18.2,75.4,92.1,2775,23.4,0,82
19.5,74.9,64.0,2627,19.4,0,91
23.0,66.2,17.3,446,22.3,0,227
23.9,66.1,68.3,1597,70.9,0,155
22.9,76.8,42.7,209,4.0,0,241
24.4,61.4,59.2,848,5.1,0,202
25.1,77.6,73.4,1862,60.8,0,139
18.1,65.1,51.5,2417,64.2,0,104
23.6,71.9,81.4,1964,66.5,0,132
29.6,78.7,72.2,1587,37.2,0,156
24.2,73.6,61.5,1651,80.6,0,152
26.1,68.3,15.1,1916,53.4,1,135
21.7,73.8,83.6,3529,10.5,0,35
27.3,66.9,93.6,1918,79.7,0,135
27.3,65.5,13.7,576,95.3,1,219
24.3,79.9,48.8,1665,6.0,0,151
29.7,75.0,25.9,688,39.1,0,212
19.5,72.9,75.5,789,48.8,0,205
18.2,67.1,72.2,991,14.6,0,193
27.2,61.0,14.1,3996,86.8,1,6
27.7,60.6,87.7,2210,28.4,0,117
19.4,71.1,18.1,976,78.3,1,194
21.2,75.2,79.7,1355,67.1,0,170
18.2,70.7,45.7,1687,59.8,1,149
21.5,76.8,32.8,349,19.2,0,233
27.3,60.7,15.8,1771,22.1,0,144
24.2,67.3,16.8,2717,4.7,0,85
22.2,64.7,66.2,3539,24.1,0,34
22.5,68.9,55.0,425,34.5,0,228
18.0,61.4,12.2,326,83.3,1,234
21.6,79.1,11.3,1129,36.6,0,184
25.8,64.5,7.2,3889,75.5,1,12
29.7,78.4,74.4,254,43.9,0,239
28.2,68.5,71.2,2037,78.5,0,128
18.3,79.7,5.8,2405,97.6,1,105
28.8,71.1,56.0,1990,24.0,0,131
27.4,78.6,8.5,443,86.2,1,227
27.4,60.1,90.4,112,62.2,0,248
23.5,75.0,90.7,1053,81.7,0,189
22.8,78.1,69.8,2571,65.2,0,94
21.6,62.8,92.6,688,42.4,0,212
18.8,61.9,81.1,990,22.8,0,193
20.7,68.5,82.9,1873,7.0,0,138
21.0,78.7,57.0,45,53.6,0,252
23.8,70.8,30.6,1194,99.0,1,180
27.0,70.5,21.8,3201,73.8,1,55
23.7,62.8,32.7,756,32.7,0,207
18.7,60.0,62.8,1376,82.7,0,169
29.5,76.2,17.3,1226,76.9,1,178
29.3,61.8,25.9,1249,28.2,0,177
27.4,72.7,46.8,3151,1.4,0,58
29.9,78.3,23.3,3381,11.8,0,44
24.5,64.2,58.9,3106,87.7,0,61
29.6,73.3,92.3,563,83.7,0,219
18.9,61.6,74.8,2208,29.5,0,117
22.4,72.1,66.6,4052,28.5,0,2
20.7,63.3,58.3,3667,79.3,0,26
20.3,74.7,48.8,2887,93.8,1,75
19.7,66.0,18.7,3506,77.9,1,36
25.5,69.3,89.5,2585,60.6,0,94
27.4,72.0,24.9,2272,24.3,0,113
24.9,63.4,9.1,3517,52.6,1,35
19.8,74.8,75.0,1340,23.4,0,171
27.7,66.1,17.6,3737,80.8,1,22
25.6,73.2,37.2,3876,38.7,0,13
22.7,63.2,2.8,1437,83.4,1,165
26.1,73.8,13.7,94,38.2,0,249
21.1,62.6,17.3,3296,82.4,1,49
22.1,68.5,5.4,1802,33.3,0,142
29.0,64.9,65.7,948,44.0,0,195
21.5,75.0,83.7,552,61.5,0,220
23.6,65.2,37.3,2692,7.0,0,87
28.7,77.6,87.5,65,94.8,0,250
26.5,77.8,21.3,3468,57.4,1,39
18.7,63.9,32.5,4030,50.8,1,4
19.8,72.3,15.1,3281,83.9,1,50
18.1,61.8,62.1,1497,86.6,0,161
25.6,67.8,42.0,664,52.2,1,213
23.4,74.3,61.3,2731,92.7,0,84
19.6,73.2,76.2,2957,6.5,0,70
29.5,72.5,54.6,2884,11.3,0,75
24.4,65.7,62.8,2618,59.7,0,91
20.9,67.6,93.5,2743,35.4,0,84
24.0,62.1,29.9,3561,46.4,0,33
26.2,74.4,35.9,179,32.8,0,243
18.9,70.1,71.8,2881,40.5,0,75
21.3,74.2,61.1,3907,82.3,0,11
27.7,65.0,17.9,3595,59.3,1,31
23.5,66.5,37.6,1482,99.7,1,162
24.6,66.7,46.8,3139,78.7,1,59
23.2,60.5,41.9,4010,27.4,0,5
18.5,66.8,17.8,3400,26.4,0,43
20.0,76.1,92.4,201,33.6,0,242
23.3,77.9,76.2,1498,84.3,0,161
20.5,70.4,48.1,1541,2.7,0,159
18.6,69.1,68.0,3086,23.0,0,62
28.1,60.6,89.7,3113,90.5,0,61
29.8,77.6,13.6,2590,64.0,1,93
27.5,60.3,25.0,3029,22.7,0,66
28.2,78.9,54.3,3764,21.9,0,20
20.9,69.8,79.9,2821,86.3,0,79
29.5,66.8,3.6,1312,89.4,1,173
20.4,78.5,98.4,1948,25.6,0,133
29.4,60.5,45.5,3604,42.1,0,30
29.9,71.6,35.9,3963,83.5,1,8
26.5,71.0,29.3,693,77.1,1,211
29.8,64.4,17.4,1719,81.4,1,147
24.8,68.6,79.2,1267,51.8,0,176
21.1,73.0,95.5,3933,91.2,0,10
23.2,74.5,41.4,3732,32.6,0,22
25.1,60.0,95.2,1791,15.7,0,143
18.9,78.7,82.4,2659,70.9,0,89
25.5,63.3,48.1,3638,53.9,1,28
29.8,64.7,67.4,1721,85.5,0,147
20.3,65.3,43.5,3903,8.1,0,11
27.5,60.8,55.9,1621,84.4,0,154
28.9,62.5,5.8,1197,29.3,0,180
29.3,79.7,69.6,4051,65.5,0,2
29.5,66.3,5.3,1557,4.0,0,158
24.3,62.3,81.7,1532,61.0,0,159
29.7,62.1,82.5,2291,71.7,0,112
27.1,74.4,23.7,2107,36.9,0,123
19.9,77.1,32.4,103,21.5,0,248
23.7,65.1,48.1,2698,53.8,1,86
26.6,60.4,59.7,3374,83.3,0,44
21.0,64.5,28.7,1694,32.4,0,149
25.7,61.1,59.2,1010,25.2,0,192
26.0,62.1,29.8,1767,27.9,0,144
20.0,68.6,5.5,2124,94.9,1,122
24.8,64.6,0.3,1041,35.9,0,190
27.3,70.3,10.1,1557,0.4,0,158
24.0,65.1,79.2,1207,78.2,0,179
18.1,78.8,96.1,1680,69.9,0,150
18.1,78.1,42.7,3621,12.9,0,29
22.3,71.3,51.3,3352,98.5,0,46
29.1,67.1,14.7,3359,60.8,1,45
20.7,67.6,55.1,1678,50.1,0,150
25.6,68.2,14.5,3596,38.2,0,31
20.7,74.6,61.1,2745,89.9,0,84
21.9,69.0,93.3,3545,24.4,0,34
28.2,77.1,19.6,2993,28.6,0,68
26.7,78.9,76.5,2314,12.2,0,110
19.1,66.7,2.4,780,75.9,1,206
23.1,71.2,37.5,2656,59.6,1,89
18.4,61.9,11.1,945,60.9,1,196
23.8,64.0,35.2,3428,21.8,0,41
25.9,68.3,17.4,3877,65.1,1,13
19.4,64.1,37.3,3072,76.5,1,63
21.5,77.5,41.8,1830,35.8,0,141
22.8,63.2,30.1,3098,80.1,1,62
29.0,69.1,65.7,547,34.9,0,220
29.9,72.1,91.9,4095,75.8,0,0
18.5,73.8,40.1,2207,3.4,0,117
27.1,67.7,19.2,2984,55.1,1,69
22.5,77.4,27.1,2446,97.0,1,102
22.7,71.4,85.4,2590,98.1,0,93
27.1,68.8,57.2,2174,28.2,0,119
29.0,61.3,45.5,1797,44.1,0,143
29.4,69.3,15.0,1880,6.3,0,137
24.9,76.4,45.0,3056,87.3,1,64
22.3,72.3,27.8,947,56.9,1,196
27.5,76.6,94.3,2257,38.5,0,114
21.0,69.9,88.4,2197,11.3,0,118
24.8,62.4,8.4,30,94.7,1,253
22.3,60.3,51.7,611,53.0,0,216
25.9,66.1,22.5,1864,28.3,0,138
20.9,74.0,41.1,301,35.0,0,236
20.3,75.8,87.7,3010,27.1,0,67
29.0,65.9,52.8,2912,60.2,0,73
19.2,69.9,33.4,3802,93.0,1,18
24.1,68.4,20.8,2812,85.7,1,79
20.7,68.2,80.0,682,46.0,0,212
18.5,64.6,62.5,256,82.6,0,239
18.4,62.7,46.8,939,42.3,0,196
20.1,63.9,21.7,3128,25.2,0,60
28.4,61.1,33.4,2056,98.3,1,126
21.4,64.0,96.0,3076,30.4,0,63
29.4,60.2,52.0,2894,32.4,0,74
25.0,72.5,40.1,3185,99.0,1,56
23.2,66.3,52.1,776,13.4,0,206
25.0,79.5,77.9,2732,76.1,0,84
24.2,63.9,34.0,731,93.6,1,209
27.1,66.9,17.9,1228,51.2,1,178
21.4,67.2,58.5,2071,0.3,0,126
22.2,60.2,66.5,2540,37.5,0,96
28.7,76.8,71.3,2042,11.2,0,127
29.4,60.6,88.2,969,41.6,0,194
28.7,78.8,37.1,3753,79.0,1,21
23.0,77.8,7.5,3477,43.9,0,38
27.4,70.7,95.8,102,43.2,0,248
23.7,70.9,43.5,1083,55.7,1,187
24.0,73.1,62.3,1109,58.2,0,185
20.5,67.7,66.6,766,85.6,0,207
25.1,72.9,54.7,3070,30.8,0,63
20.2,60.9,20.5,3748,82.2,1,21
22.0,61.1,75.5,371,56.6,0,231
28.3,69.1,80.4,678,30.1,0,212
20.5,71.0,55.3,2643,29.5,0,90
18.9,77.8,48.9,1993,36.1,0,130
18.8,62.1,11.4,201,62.3,1,242
29.3,76.5,8.4,1625,23.1,0,153
24.1,64.2,34.0,88,92.0,1,249
22.9,67.9,31.1,2484,57.5,1,100
27.7,66.3,95.4,2167,92.0,0,120
28.0,68.0,78.4,2203,4.6,0,117
22.0,63.0,66.0,1996,34.3,0,130
26.3,70.1,51.8,398,2.3,0,230
27.3,76.0,16.7,1723,27.2,0,147
25.9,68.8,97.8,187,86.2,0,243
19.8,69.8,37.5,3845,3.7,0,15
28.5,77.0,10.7,1075,43.6,0,188
24.5,74.1,49.4,651,11.8,0,214
21.4,69.8,87.4,1554,41.7,0,158
23.1,65.2,88.7,1503,83.9,0,161
18.5,77.7,1.1,586,62.3,1,218
19.5,71.5,88.6,229,73.7,0,240
27.2,64.4,27.1,3552,34.9,0,33
18.0,65.4,3.9,1153,94.4,1,183
23.0,76.1,84.8,54,70.9,0,251
24.3,60.9,86.4,270,42.2,0,238
18.7,79.8,59.6,4031,42.6,0,3
29.7,62.6,57.4,1123,91.9,0,185
20.7,75.9,81.3,3140,57.6,0,59
21.7,67.9,78.6,3982,70.6,0,7
21.6,69.8,89.0,3370,41.7,0,45
20.8,77.6,55.3,969,22.4,0,194
18.0,68.3,96.8,1552,72.4,0,158
26.8,70.7,99.6,1377,60.8,0,169
29.6,61.0,11.7,3699,50.1,1,24
20.7,60.0,85.0,1175,62.4,0,181
26.0,64.9,50.0,2377,20.8,0,106
26.9,73.6,38.8,115,79.4,1,247
28.2,62.4,61.3,3613,94.8,0,30
23.1,62.3,5.6,322,89.1,1,234
21.6,68.2,50.6,2610,32.1,0,92
21.9,73.0,87.1,1595,40.6,0,155
26.6,74.2,21.3,2276,80.8,1,113
27.8,63.6,42.6,3842,59.5,1,15
20.2,61.6,93.9,359,54.8,0,232
22.5,78.8,42.9,3076,92.7,1,63
28.8,65.2,35.8,27,53.6,1,253
27.7,77.1,44.1,3837,51.5,1,16
29.8,77.3,51.9,3435,4.2,0,41
27.1,75.5,63.2,3533,6.9,0,34
22.7,63.4,80.1,1254,0.7,0,176
25.1,76.4,45.2,1418,91.3,1,166
25.9,75.4,81.7,4039,40.8,0,3
18.9,71.9,53.4,2916,46.9,0,73
24.5,66.7,33.8,1735,84.5,1,146
26.5,65.3,65.8,1867,60.9,0,138
20.0,62.4,71.8,1294,61.0,0,174
27.4,70.2,55.8,1874,29.7,0,138
25.0,71.7,5.7,3375,83.4,1,44
29.4,67.2,17.0,3454,16.6,0,39
18.5,69.5,28.5,3629,5.3,0,29
21.2,67.3,28.3,2075,19.2,0,125
25.2,72.8,67.3,1542,26.8,0,158
21.6,78.0,1.8,743,28.2,0,208
26.6,63.3,75.6,3270,67.1,0,51
27.1,67.6,26.5,3677,21.8,0,26
19.2,62.8,31.0,3153,67.7,1,58
24.2,72.5,52.8,1111,9.1,0,185
24.1,74.6,21.6,3461,14.7,0,39
22.4,78.6,88.4,1721,50.9,0,147
29.2,65.6,8.5,1778,92.2,1,144
27.9,79.0,44.4,579,86.0,1,218
26.4,61.3,84.9,3894,96.9,0,12
26.6,72.1,61.6,2498,65.0,0,99
23.5,61.1,29.2,432,67.6,1,228
29.1,77.9,42.1,373,62.5,1,231
26.3,70.6,70.7,2482,62.3,0,100
26.7,73.4,97.3,1210,14.7,0,179
28.3,76.6,89.3,1774,54.4,0,144
21.3,63.0,34.2,2041,38.6,0,127
27.7,60.8,99.8,3461,44.3,0,39
20.3,77.6,0.4,2265,52.4,1,113
22.1,66.3,2.8,1131,12.8,0,184
22.0,62.6,82.4,1842,35.9,0,140
29.7,69.4,19.9,1573,6.3,0,157
28.3,72.0,6.1,1930,98.0,1,134
26.4,60.6,23.7,947,11.9,0,196
26.7,65.5,42.6,348,25.9,0,233
24.7,60.7,73.1,787,89.1,0,205
29.4,68.4,62.4,1545,48.3,0,158
24.0,77.9,23.8,25,13.6,0,253
22.6,79.7,50.3,1071,38.4,0,188
20.0,72.7,92.6,858,11.6,0,201
27.4,63.2,81.5,369,20.0,0,232
26.8,78.1,32.3,3085,5.2,0,62
22.6,70.3,98.2,1635,43.8,0,153
18.3,63.1,70.9,1210,80.7,0,179
28.1,78.4,6.2,1547,58.6,1,158
18.1,75.1,3.5,883,60.6,1,200
26.4,74.6,16.8,1914,20.1,0,135
29.6,74.2,72.8,278,34.4,0,237
23.3,64.0,18.4,2388,84.5,1,106
20.8,64.2,51.1,1351,8.8,0,170
26.5,73.8,9.3,1702,85.8,1,149
27.8,64.4,92.1,1657,48.4,0,151
24.6,68.8,34.4,1928,83.7,1,134
29.6,75.6,90.8,4055,31.8,0,2
18.6,75.7,94.5,606,33.9,0,217
24.1,69.1,0.6,1048,75.2,1,189
26.6,75.8,46.4,2576,78.5,1,94
28.4,76.8,2.5,2473,23.0,0,101
20.2,73.1,90.9,28,97.3,0,253
27.6,64.6,51.8,955,8.4,0,195
24.6,65.5,7.5,322,6.9,0,234
22.8,66.3,11.0,1876,59.6,1,138
19.6,62.3,38.4,2360,72.3,1,108
28.4,65.5,94.0,583,96.1,0,218
19.9,64.2,69.3,1293,40.5,0,174
21.7,69.1,86.8,2809,2.5,0,80
21.5,78.2,36.6,2342,60.3,1,109
28.5,62.1,4.3,655,29.0,0,214
26.1,74.4,97.4,785,43.3,0,206
27.6,73.7,1.7,222,48.8,0,241
21.0,61.9,94.8,2122,6.5,0,122
25.5,78.5,36.9,2149,48.6,0,121
24.9,71.4,1.0,3603,42.6,0,30
28.0,67.3,68.9,3700,71.3,0,24
28.9,75.1,98.1,3757,64.6,0,21
18.1,65.1,96.6,2932,18.5,0,72
26.1,73.9,16.1,2220,20.6,0,116
18.6,60.8,18.1,1027,25.1,0,191
24.6,76.8,56.6,3923,17.9,0,10
21.5,69.0,63.7,3550,65.7,0,33
21.7,72.7,73.9,1683,99.4,0,150
22.2,64.4,18.1,2442,65.2,1,102
25.5,73.5,95.9,1649,60.7,0,152
22.0,75.4,63.9,832,41.0,0,203
26.8,69.5,84.7,1003,31.3,0,192
22.9,72.4,54.0,3985,91.1,0,6
18.8,69.1,41.4,166,96.9,1,244
27.4,77.9,97.7,2347,49.7,0,108
21.4,70.0,58.2,2016,29.0,0,129
23.2,76.8,86.7,117,77.0,0,247
26.2,76.0,95.3,2559,13.2,0,95
22.0,68.2,67.5,2659,76.6,0,89
18.7,64.6,54.9,1809,81.9,0,142
22.5,68.1,0.4,3246,12.5,0,52
29.3,76.5,4.0,2206,97.7,1,117
25.7,64.6,20.1,1407,98.6,1,167
26.1,70.5,18.6,1250,93.7,1,177
25.6,76.1,25.5,4006,49.6,0,5
20.4,67.1,30.5,3109,24.6,0,61
23.0,72.8,36.0,462,58.2,1,226
27.0,64.9,42.1,3502,42.0,0,36
19.2,62.2,9.9,1733,20.6,0,147
21.3,75.9,4.2,1671,42.4,0,150
21.3,62.0,67.4,2151,66.4,0,121
23.2,65.4,53.7,981,7.1,0,193
29.8,77.1,44.4,3264,33.3,0,51
18.8,66.9,63.4,2297,1.8,0,111
24.2,79.5,82.8,1036,74.9,0,190
20.2,79.6,42.8,2614,64.1,1,92
29.6,65.4,64.1,1879,6.3,0,137
19.4,60.8,95.4,596,96.5,0,217
22.8,74.1,84.0,620,2.3,0,216
26.9,69.0,42.6,2602,59.0,1,92
26.5,62.0,64.5,1411,77.6,0,167
23.1,74.2,17.7,70,78.8,1,250
22.2,60.6,56.1,955,3.4,0,195
22.8,77.4,98.1,1803,90.6,0,142
21.2,62.8,51.8,3642,91.8,0,28
20.5,62.5,92.8,3020,56.1,0,66
23.8,63.5,40.7,437,48.2,0,227
21.2,79.2,99.9,1067,4.5,0,188
