temp_ambiente,temp_agua,humedad_ambiente,humedad_suelo,intensidad_luz,perfil,uv,riego
42.55,17.36,51.52,64.49,82.6,2,179,1
33.58,20.96,86.33,36.3,56.7,2,144,1
29.14,20.72,91.03,46.48,91.3,1,255,0
30.4,24.29,51.69,41.27,85.8,1,251,0
37.15,22.49,62.31,73.69,14.5,2,30,0
43.56,23.96,74.63,66.67,56.6,1,140,0
36.69,17.68,81.59,31.54,13.5,2,31,1
42.01,17.48,79.44,44.15,4.6,2,30,1
23.59,24.71,84.92,32.67,45.0,2,114,1
29.59,21.6,50.46,31.43,48.7,2,125,1
17.65,22.24,61.39,42.91,44.7,3,84,1
42.81,23.56,83.94,23.43,78.1,2,169,1
37.12,24.88,57.68,33.76,21.0,2,45,1
26.5,23.55,61.0,27.3,32.8,2,83,1
28.99,21.07,59.16,69.76,96.6,2,246,0
25.24,20.35,76.71,20.63,76.6,2,194,1
32.8,19.36,83.71,30.4,82.1,1,240,0
23.94,18.71,78.17,71.94,93.8,3,180,0
37.26,17.77,61.32,41.84,17.6,3,28,1
42.5,20.04,77.26,56.16,36.3,3,59,1
41.75,23.01,59.4,24.04,60.3,1,150,1
27.92,20.01,77.43,68.73,18.0,2,43,0
19.69,21.71,76.45,58.21,33.8,3,64,0
42.53,17.63,70.46,73.78,88.9,3,145,1
27.69,19.07,76.81,52.28,15.6,2,38,0
41.6,22.83,64.87,64.8,15.8,2,32,1
33.82,20.12,92.87,22.06,26.4,1,76,1
17.28,23.15,61.43,61.18,80.1,2,204,0
24.69,20.84,85.06,42.33,29.9,2,77,0
29.98,19.35,59.8,27.45,0.8,2,30,1
38.85,15.8,89.59,45.66,59.6,2,129,1
20.42,21.77,83.58,30.96,89.5,2,226,1
40.11,22.16,90.89,46.3,75.4,3,121,1
32.52,25.66,65.08,38.03,16.2,2,40,1
24.06,17.6,74.75,68.39,4.9,3,20,0
29.78,19.43,66.31,63.35,87.3,1,255,0
19.11,21.61,62.32,34.53,100.0,1,255,0
37.32,19.31,65.68,39.01,78.1,2,167,1
17.26,20.59,94.94,55.5,81.3,2,206,0
27.06,17.91,95.19,41.62,38.4,2,99,0
29.37,21.47,53.46,33.11,92.4,1,255,0
23.12,23.37,88.78,34.3,20.1,3,38,1
30.06,15.8,81.27,40.35,85.6,1,251,0
40.46,14.13,95.58,26.29,83.0,3,136,1
42.33,23.19,51.23,39.53,41.8,3,68,1
24.45,23.07,68.58,74.88,6.6,3,20,0
35.63,19.89,54.39,68.79,87.5,3,140,1
35.8,21.36,64.87,25.66,42.4,3,69,1
27.71,22.69,64.37,55.33,53.7,3,102,1
29.61,14.81,88.16,40.58,54.1,1,158,0
44.66,23.97,90.66,45.24,68.8,2,149,1
28.04,20.58,70.27,65.82,82.8,2,211,0
25.91,18.02,74.12,73.07,3.9,2,30,0
34.29,14.91,58.04,69.3,77.1,1,224,0
16.35,16.77,78.42,63.1,2.3,1,40,0
27.96,15.39,85.93,57.86,1.1,3,20,1
28.73,23.76,61.94,47.12,53.7,1,157,0
37.41,15.11,58.34,49.09,87.0,1,218,1
42.55,19.62,76.33,44.41,45.8,3,74,1
30.47,16.55,58.14,42.05,42.6,2,110,1
33.75,20.46,85.51,39.92,75.6,3,146,1
17.18,25.28,71.74,65.56,45.1,3,86,0
17.11,16.96,96.43,56.82,25.7,3,50,0
19.32,21.94,57.27,67.69,31.2,3,59,0
19.18,19.99,92.15,44.69,49.2,2,122,0
20.52,20.12,86.04,71.82,63.7,3,119,0
33.41,15.16,79.68,57.68,89.5,2,227,1
30.81,19.62,65.99,55.88,72.4,2,186,1
33.99,16.58,85.99,36.68,90.6,3,173,1
38.34,17.06,72.48,32.73,40.0,1,102,1
20.57,16.46,62.37,75.54,11.5,2,30,0
42.84,24.4,68.11,26.7,51.6,2,112,1
37.58,19.21,96.23,75.15,87.4,1,217,0
42.51,24.65,61.41,29.01,31.0,2,65,1
25.81,19.99,54.29,66.03,28.1,3,54,1
40.52,24.05,55.2,51.28,28.5,2,61,1
25.1,19.42,88.7,75.58,63.1,3,120,1
15.6,23.34,53.7,31.59,38.3,2,98,1
28.65,22.34,97.66,58.81,4.2,1,40,0
43.65,23.75,86.1,24.83,11.0,1,40,1
26.51,24.46,86.95,57.95,29.0,1,85,0
44.62,15.56,80.33,45.9,94.7,2,205,1
39.77,22.32,81.78,34.53,9.2,3,20,1
17.17,17.65,82.96,51.14,94.5,2,240,0
28.81,19.87,84.71,76.96,32.5,1,96,0
34.63,18.51,59.6,64.05,15.8,1,45,0
33.84,15.78,79.92,27.83,8.6,3,20,1
40.4,20.62,78.37,36.92,89.5,3,145,1
39.87,19.93,63.27,23.1,17.6,3,26,1
30.94,20.03,64.2,24.81,8.4,3,20,1
40.69,18.46,58.54,25.74,61.2,3,100,1
24.87,22.02,81.74,37.21,46.6,1,134,0
41.11,14.78,52.71,74.22,76.7,1,193,0
35.03,15.72,77.09,45.86,26.4,3,51,1
29.94,18.7,94.28,42.53,36.9,1,109,0
24.44,15.13,77.98,61.73,85.5,2,217,0
36.73,17.52,90.81,68.27,96.3,1,238,0
18.36,15.53,91.36,32.21,67.3,2,170,1
41.6,21.09,59.41,32.47,49.8,3,80,1
25.69,22.62,83.01,78.59,93.5,1,255,0
23.28,16.2,54.39,32.73,50.1,1,146,0
20.85,15.52,86.68,35.74,83.0,3,158,1
30.81,17.93,81.79,51.78,23.8,2,59,1
23.78,22.42,53.55,77.31,62.3,1,182,0
35.5,21.65,69.41,19.82,11.5,1,40,1
44.22,15.18,91.22,80.29,88.8,2,192,0
24.65,21.94,58.57,57.47,33.4,3,64,1
42.92,24.66,60.66,60.98,9.4,3,20,1
29.15,24.05,85.08,49.02,60.7,2,153,0
19.99,20.08,83.55,67.22,2.6,3,20,0
30.29,21.06,51.6,57.88,77.5,1,228,0
25.56,25.44,97.83,50.3,93.4,1,255,0
38.02,22.6,65.13,38.86,83.7,2,181,1
40.07,23.57,63.77,63.45,10.2,2,30,1
31.33,23.44,51.96,41.6,23.9,2,60,1
17.2,19.28,58.42,27.4,58.0,2,144,1
20.8,15.05,87.94,25.39,63.0,1,185,0
39.53,25.21,67.1,46.93,4.2,1,40,1
20.2,19.88,62.41,64.96,26.9,1,76,0
40.43,21.13,65.27,48.21,85.8,1,213,1
30.17,19.51,52.54,73.86,1.1,3,20,1
34.34,22.06,49.76,76.37,16.2,3,31,1
40.19,17.46,49.66,33.44,4.7,2,30,1
27.41,19.04,83.88,46.36,84.8,3,163,1
20.28,23.4,52.49,51.54,65.3,3,126,1
18.73,19.97,88.53,56.54,83.7,2,212,0
29.72,19.0,69.74,33.75,12.8,3,26,1
20.78,19.06,98.19,38.35,60.1,3,114,1
17.31,18.8,60.36,43.6,40.8,2,106,0
27.23,16.79,74.14,68.07,44.3,2,112,0
28.16,18.97,65.43,65.66,75.8,3,145,1
31.98,16.15,49.78,34.61,67.6,3,130,1
44.34,15.52,65.48,38.64,63.6,2,137,1
26.34,18.21,56.52,50.36,58.3,2,149,0
41.99,24.73,97.67,67.87,66.8,2,143,0
20.56,15.65,93.47,38.8,12.7,1,40,0
16.92,15.66,93.44,40.81,40.6,1,120,0
29.0,22.94,86.99,47.3,79.6,1,232,0
32.36,24.45,79.62,35.72,29.3,2,74,1
26.86,22.84,62.72,61.88,2.7,1,40,0
28.14,18.0,88.25,36.97,72.0,2,184,1
39.4,17.65,74.76,68.0,35.8,2,76,0
39.37,20.88,52.77,47.13,94.7,2,204,1
27.78,18.31,60.44,49.15,55.1,3,105,1
19.65,14.65,62.15,69.78,20.7,3,40,0
33.95,21.07,68.42,49.1,31.9,1,92,0
32.22,18.74,90.84,34.0,23.8,1,70,0
32.42,23.14,97.84,43.58,4.1,3,20,1
35.51,16.59,88.03,21.68,48.3,3,78,1
19.08,17.3,92.38,21.74,52.2,2,132,1
25.39,21.56,83.56,44.18,87.4,1,255,0
23.53,20.51,88.85,25.48,93.5,3,180,1
38.67,24.66,55.18,45.52,48.5,3,78,1
41.9,24.59,59.14,26.92,5.8,3,20,1
41.58,18.45,66.61,32.37,38.5,1,94,1
22.94,15.65,53.6,39.76,15.9,3,30,1
24.78,17.58,85.44,71.68,19.4,3,36,1
24.62,15.8,71.56,35.69,91.5,2,231,1
16.66,18.98,66.46,60.45,21.2,1,63,0
23.43,24.59,56.1,31.62,13.4,1,40,0
24.85,16.18,53.06,55.3,51.9,2,132,0
33.37,22.86,69.8,21.01,7.5,3,20,1
31.3,23.53,90.55,76.86,69.6,2,178,0
25.6,19.13,74.93,48.34,26.5,1,79,0
31.72,22.45,60.67,61.05,70.3,1,206,0
39.33,19.27,95.38,49.44,46.2,1,115,1
39.93,19.91,86.9,69.8,34.6,1,86,0
28.95,19.96,86.59,47.81,78.9,2,201,0
33.44,20.09,73.19,36.76,28.7,3,53,1
36.67,17.7,73.02,77.44,76.3,3,124,1
26.81,18.46,87.6,41.91,30.5,3,60,1
29.08,24.92,67.98,46.84,13.6,3,25,1
32.57,17.01,59.91,20.52,13.6,3,24,1
35.05,15.88,85.12,23.74,54.4,2,117,1
19.09,23.05,82.0,27.14,69.9,3,132,1
38.45,19.76,80.81,76.98,9.2,3,20,1
20.83,23.41,83.04,25.1,64.1,1,190,0
16.72,16.34,85.78,20.46,93.5,1,255,1
25.57,19.45,64.6,36.42,97.2,1,255,0
41.26,15.84,57.01,43.73,47.6,3,78,1
20.98,19.69,76.94,21.49,43.4,1,130,1
20.14,23.36,73.38,72.94,58.8,1,171,0
39.84,15.68,96.15,77.68,36.4,1,89,0
40.21,16.57,92.9,58.38,88.1,3,143,1
21.48,24.68,70.91,30.39,20.3,2,50,1
41.36,17.27,73.38,47.81,87.1,1,217,1
37.48,20.37,80.7,21.43,93.1,1,231,1
20.66,19.4,68.76,60.84,24.1,1,73,0
33.06,24.03,68.98,78.74,76.2,1,222,0
24.05,22.13,81.88,33.19,4.2,1,40,0
33.51,21.94,90.07,45.4,26.7,1,80,0
35.53,23.19,94.25,49.74,11.0,1,40,0
42.24,19.49,69.34,21.78,49.8,2,107,1
21.76,15.46,65.99,27.81,71.5,3,135,1
32.48,18.41,54.18,33.22,19.0,2,47,1
33.14,19.48,76.83,76.52,82.9,2,211,0
30.8,15.89,85.66,68.88,29.0,2,73,0
40.16,21.4,81.37,32.67,64.9,3,106,1
26.87,24.67,68.02,24.41,9.7,1,40,1
30.19,24.19,84.41,64.34,19.4,1,57,0
29.98,15.24,82.94,51.43,89.8,2,229,1
17.56,20.15,84.76,40.88,10.5,2,30,0
32.6,19.5,72.17,63.27,8.8,2,30,1
19.22,20.24,86.92,35.03,47.7,2,122,1
31.65,16.17,82.54,57.14,9.2,2,30,1
25.18,15.77,96.81,27.97,6.1,2,30,1
41.48,20.86,53.85,59.44,1.1,2,30,1
16.42,22.34,94.22,58.85,43.9,1,128,0
42.73,20.12,97.98,45.34,60.4,2,131,1
33.08,21.14,66.97,75.23,13.2,3,25,1
43.02,24.18,92.9,52.59,35.0,2,77,1
40.46,18.2,78.54,50.52,5.6,1,40,0
33.06,21.17,81.82,58.05,55.6,2,141,1
30.96,22.2,50.49,55.24,84.5,2,216,1
35.21,20.52,81.69,25.13,89.3,1,222,1
41.23,22.24,95.29,35.3,57.0,2,125,1
40.85,21.13,91.48,36.18,51.3,1,129,1
28.4,20.98,80.9,57.07,38.9,1,115,0
34.05,18.74,86.91,59.18,63.8,3,121,1
30.09,21.04,82.68,54.41,62.6,3,119,1
28.77,21.16,66.29,38.46,58.1,3,110,1
18.71,22.89,79.3,54.95,29.2,2,74,0
31.16,18.35,77.1,26.66,100.0,1,255,0
35.62,21.25,95.94,28.25,42.8,2,93,1
32.19,24.12,74.9,69.28,55.0,2,139,0
42.71,23.13,84.26,64.37,18.0,2,38,1
28.67,20.43,68.29,64.84,79.2,3,149,1
33.96,23.61,87.83,22.91,37.8,2,96,1
39.34,20.32,86.43,51.14,15.5,3,25,1
37.06,24.74,76.95,53.25,45.5,1,114,0
32.09,17.68,70.46,46.07,89.0,1,255,0
35.84,17.69,78.02,68.94,47.9,1,118,0
17.35,16.02,80.22,46.75,50.8,1,149,0
20.46,15.97,94.88,56.2,66.2,1,193,0
21.95,19.69,63.15,51.92,34.5,1,102,0
38.86,20.79,49.48,45.87,40.8,2,88,1
22.87,18.65,97.18,70.23,46.7,3,89,0
44.03,15.72,73.53,61.65,79.2,2,171,1
40.59,15.36,52.27,55.91,52.9,2,115,1
18.72,22.13,61.66,23.23,79.2,2,203,1
15.25,23.22,74.15,27.86,23.8,3,45,1
23.04,18.29,86.4,38.69,23.9,3,46,1
20.78,22.32,89.41,54.13,96.5,2,244,0
25.43,18.3,76.02,21.64,8.5,1,40,1
34.62,20.09,80.26,67.86,96.9,3,185,1
39.85,19.92,85.09,27.93,24.6,2,54,1
36.48,18.82,77.17,25.3,80.6,1,200,1
29.41,15.92,97.67,70.45,18.6,2,45,0
36.36,19.26,60.69,58.14,96.4,2,211,1
23.06,20.95,91.6,39.36,39.8,3,75,1
18.22,22.85,91.54,29.96,85.7,1,250,0
23.33,21.14,72.5,58.93,86.7,1,253,0
43.01,14.89,51.19,29.84,99.0,3,160,1
44.99,17.03,84.99,41.48,1.1,3,20,1
21.31,22.95,50.56,38.02,1.5,2,30,1
37.49,16.63,74.69,24.3,60.2,2,129,1
32.87,18.97,95.39,66.94,28.8,2,72,0
35.56,16.46,56.06,47.08,38.6,3,62,1
44.02,22.05,65.18,39.43,45.3,2,97,1
35.11,17.74,82.97,22.14,73.4,2,159,1
41.55,16.87,94.96,69.52,97.7,3,159,1
18.5,14.71,70.36,49.94,64.8,3,121,1
30.62,19.3,95.96,32.63,51.5,2,131,1
39.54,16.7,60.9,58.84,27.7,2,59,1
36.01,15.5,71.54,73.09,9.5,1,40,0
35.34,20.9,51.73,23.79,20.9,3,34,1
19.72,15.01,71.5,77.69,12.3,3,22,0
41.58,23.73,76.72,34.92,66.6,3,107,1
40.42,18.74,54.34,23.24,4.6,2,30,1
19.95,24.65,89.55,30.09,40.5,2,103,1
36.85,21.65,58.31,75.22,6.4,2,30,0
22.5,22.06,84.4,33.95,90.1,3,172,1
29.21,24.49,68.39,53.98,80.9,2,204,0
39.13,17.26,82.6,26.83,51.2,2,110,1
21.74,18.08,57.65,35.1,23.0,1,65,0
26.31,21.29,56.23,24.3,41.0,1,120,1
26.98,17.36,70.06,54.33,93.6,2,241,0
23.03,15.03,64.11,25.8,66.1,3,126,1
37.56,20.58,88.83,67.4,21.3,3,34,1
34.59,18.99,56.62,49.21,2.1,3,20,1
28.99,22.2,83.96,28.14,96.4,1,255,0
40.67,18.95,85.59,51.11,62.5,3,101,1
25.05,15.79,95.21,40.8,11.3,3,20,1
26.65,23.04,52.78,65.61,26.2,2,68,0
31.22,20.12,62.54,21.74,40.9,1,120,1
16.07,16.6,87.04,55.18,4.1,1,40,0
27.77,23.77,86.82,31.57,13.0,2,33,1
23.54,21.85,52.85,23.91,29.0,1,86,1
25.48,21.78,86.73,60.23,20.2,3,37,1
17.53,16.42,88.97,41.78,12.3,3,22,1
38.93,23.43,54.64,57.63,0.0,3,20,1
20.4,18.6,67.34,53.65,65.6,2,169,0
23.93,17.36,79.76,25.48,6.1,2,30,1
22.33,21.95,67.28,37.13,18.4,3,34,1
43.69,20.62,61.23,71.79,74.8,1,185,0
15.87,16.63,52.76,39.46,90.5,2,231,1
44.12,19.11,92.86,38.31,54.0,1,135,1
29.58,21.45,91.81,64.92,94.3,1,255,0
32.85,24.52,74.53,41.58,80.5,3,152,1
30.8,20.33,72.88,54.32,70.6,3,136,1
39.55,24.72,84.71,71.02,46.1,2,101,0
24.76,15.61,89.13,46.9,32.6,2,82,0
36.69,19.0,62.9,61.18,74.3,2,160,1
38.01,22.62,92.25,64.48,91.8,3,150,1
28.17,24.8,80.05,65.54,93.0,3,179,1
42.43,18.01,75.82,26.29,92.9,1,229,1
22.66,15.26,84.57,80.32,81.7,3,154,0
31.16,18.29,61.64,22.83,58.7,3,111,1
30.27,23.83,96.75,68.64,62.8,2,162,0
42.56,15.66,67.33,63.89,76.5,2,166,1
22.55,17.35,57.03,41.78,84.8,2,215,0
32.91,19.91,68.21,32.21,48.0,3,92,1
24.1,15.6,84.68,50.22,9.5,3,20,1
16.37,21.29,70.83,32.48,11.7,3,20,1
32.02,15.68,72.45,74.82,38.0,1,116,0
30.89,18.21,68.36,44.86,12.8,3,25,1
42.39,16.25,69.97,39.9,50.4,2,107,1
31.63,21.41,72.73,46.22,45.0,3,85,1
20.17,16.08,50.79,45.55,18.4,1,55,0
23.04,20.61,58.93,38.73,30.4,1,94,0
40.08,22.11,92.36,73.49,98.2,1,243,0
44.36,17.18,52.32,52.01,69.9,3,114,1
33.47,21.33,71.97,77.26,8.3,1,40,0
24.63,17.82,96.24,29.02,79.1,1,230,0
42.1,16.9,61.12,36.01,31.1,1,75,1
37.06,19.68,50.43,54.18,4.2,1,40,0
42.89,23.39,55.37,26.25,42.9,3,69,1
26.66,23.15,87.7,52.89,15.6,2,39,0
22.66,23.71,64.77,78.92,27.7,1,82,0
38.96,19.04,87.84,34.5,42.0,2,91,1
29.96,24.01,85.38,54.49,8.9,2,30,1
40.25,25.55,91.59,33.3,1.0,3,20,1
40.0,19.15,52.98,67.24,37.4,2,81,0
26.11,19.71,66.41,38.68,81.0,1,236,0
45.2,20.22,59.05,50.58,81.4,2,176,1
19.82,24.72,92.78,73.09,87.8,1,255,0
28.09,21.05,65.15,78.87,61.1,3,116,1
38.58,17.05,63.56,76.55,83.6,2,178,0
24.34,19.65,85.45,33.41,29.2,1,85,0
24.62,19.56,72.84,40.43,69.0,2,176,0
23.66,21.03,94.4,22.4,0.0,3,20,1
32.69,17.26,70.54,48.66,1.5,3,20,1
40.37,21.63,58.97,47.33,91.6,2,197,1
23.4,15.15,90.83,21.39,94.1,2,238,1
24.46,20.44,85.61,48.44,60.5,2,153,0
35.5,17.53,56.73,53.67,31.8,1,81,0
41.02,17.2,95.05,56.49,99.6,3,161,1
17.41,20.19,90.34,43.95,29.8,2,77,0
30.35,15.66,79.32,65.46,76.5,1,225,0
31.26,19.63,55.92,59.0,7.2,3,20,1
40.11,19.29,93.98,54.97,64.0,2,136,1
40.56,18.29,60.85,42.47,89.3,2,193,1
41.95,23.7,57.14,66.12,62.6,3,101,1
21.85,24.75,66.39,39.8,92.5,3,176,1
31.49,22.46,55.63,40.43,39.4,1,114,0
44.0,22.09,91.24,50.69,20.4,2,45,1
35.68,23.12,81.94,75.87,70.8,3,116,1
36.04,19.8,72.27,78.04,39.8,3,63,1
43.5,19.6,77.34,46.82,57.4,2,122,1
23.13,15.58,71.11,47.99,26.5,1,75,0
42.86,20.82,50.1,41.13,14.0,1,40,1
37.33,15.51,96.16,31.49,88.0,1,220,1
40.26,18.22,85.56,25.07,66.0,3,107,1
41.12,21.95,69.23,42.38,45.4,3,74,1
19.22,22.93,90.72,48.99,78.2,3,149,1
35.09,14.9,90.86,30.01,52.0,2,111,1
37.78,15.14,62.81,50.29,4.8,2,30,1
33.52,18.44,73.6,56.37,47.5,2,120,1
21.17,19.71,74.62,38.42,48.7,1,141,0
19.58,17.03,67.45,44.87,33.6,2,88,0
44.07,21.02,80.69,23.15,16.2,2,35,1
43.17,21.15,57.48,63.37,73.2,2,156,1
17.31,24.32,90.95,51.17,23.6,1,67,0
16.91,19.1,89.22,51.36,54.7,2,140,0
26.9,21.74,86.41,37.51,55.2,1,163,0
35.47,19.3,90.17,31.34,20.9,2,44,1
40.75,18.56,97.72,24.95,43.5,3,70,1
39.68,16.64,89.75,25.49,82.5,2,180,1
19.49,24.41,88.89,60.18,53.7,2,137,0
28.43,22.91,65.83,35.23,61.9,2,158,1
27.36,16.6,95.17,68.44,22.9,1,67,0
23.04,18.39,95.87,75.51,94.5,3,181,0
32.08,23.73,65.33,51.18,48.4,3,92,1
27.53,16.5,95.64,21.05,89.7,3,170,1
33.63,24.17,67.97,38.17,21.9,3,40,1
26.4,24.29,84.2,34.66,56.4,3,107,1
32.61,16.45,92.15,60.65,99.6,3,190,1
36.33,15.38,94.5,49.21,45.8,2,99,1
30.25,17.08,50.95,45.01,8.8,1,40,0
36.75,23.82,82.83,42.29,70.9,1,177,1
38.93,24.8,65.95,55.5,93.1,1,233,0
18.63,17.99,61.19,53.94,35.9,3,68,1
21.99,16.07,57.59,46.95,51.7,1,148,0
43.35,22.98,52.33,39.87,46.8,3,76,1
44.61,18.6,71.16,57.16,3.2,2,30,1
28.81,22.55,60.48,42.64,63.6,1,185,0
30.26,19.17,92.08,64.4,95.2,2,241,1
16.3,21.58,72.84,40.58,87.0,3,164,1
23.0,20.99,56.81,65.4,4.0,1,40,0
18.05,21.87,71.09,56.64,20.6,2,53,0
24.64,17.01,64.64,32.44,64.0,3,121,1
21.1,17.02,78.2,28.45,25.7,1,77,0
38.21,23.86,93.72,66.53,22.8,3,37,1
42.78,18.37,69.99,26.81,49.2,3,80,1
34.58,15.53,82.24,31.23,51.7,3,97,1
22.14,18.7,96.56,41.05,34.6,2,88,0
15.92,18.94,93.45,35.74,27.0,1,80,0
34.04,23.5,74.8,66.15,76.5,3,145,1
38.14,17.46,61.88,77.69,0.9,2,30,0
29.71,17.35,90.27,35.08,29.9,1,89,0
22.3,20.45,54.85,21.91,5.4,2,30,1
35.56,16.26,80.99,65.84,86.0,3,139,1
40.29,14.64,89.06,28.35,89.4,1,220,1
42.82,23.43,74.24,62.99,80.6,3,130,1
16.06,17.72,79.17,67.59,12.5,3,25,0
20.18,17.25,77.61,24.26,43.6,1,127,1
26.88,18.13,68.16,21.1,72.7,1,212,1
33.34,22.53,62.31,66.33,68.7,1,201,0
28.02,23.64,78.21,31.57,58.4,3,111,1
18.94,21.52,78.57,55.7,29.4,3,55,0
39.33,18.47,54.57,60.55,0.8,1,40,0
41.87,18.81,66.15,73.65,8.5,2,30,0
39.75,23.67,67.79,21.49,85.5,1,214,1
23.25,19.24,76.33,28.66,55.9,1,163,0
23.68,21.84,90.36,43.4,82.5,1,243,0
28.19,17.31,52.06,52.48,89.7,2,226,0
43.22,17.76,70.51,67.04,54.0,2,118,0
32.27,23.35,92.88,29.04,33.8,3,64,1
27.01,22.82,88.05,76.29,40.4,3,77,1
36.49,25.49,54.16,74.49,12.9,3,20,1
19.55,23.3,73.77,47.34,42.9,1,124,0
33.02,23.36,89.16,27.18,84.5,1,248,0
33.12,16.74,92.21,68.71,52.4,1,152,0
35.81,23.13,56.6,34.66,88.9,3,145,1
41.31,20.14,75.42,78.41,31.9,3,52,1
34.86,18.94,90.81,77.11,80.7,1,200,0
38.49,18.74,60.37,76.53,30.2,3,49,1
42.22,24.24,84.99,73.38,32.2,1,79,0
19.45,23.0,74.04,73.11,88.4,2,226,0
33.28,15.69,57.39,73.16,61.5,3,116,1
32.1,24.0,93.14,32.74,4.5,2,30,1
16.99,17.39,64.25,57.44,53.1,1,156,0
20.02,22.68,54.6,46.94,73.2,1,215,0
42.07,24.6,54.87,27.37,48.8,2,107,1
32.42,16.02,62.96,31.17,1.6,2,30,1
37.83,16.72,87.18,65.34,5.8,2,30,0
31.0,19.46,82.75,74.77,80.2,1,236,0
24.17,25.31,88.73,30.22,0.6,2,30,1
41.23,18.04,53.72,75.88,51.1,3,84,1
17.81,15.02,51.32,19.85,10.8,2,30,1
25.18,25.12,83.48,62.0,9.7,1,40,0
37.62,20.79,70.78,65.31,6.2,2,30,0
27.23,25.25,97.43,27.66,73.2,1,212,0
22.53,18.68,87.26,54.49,9.0,2,30,0
20.03,17.63,61.73,73.06,20.0,2,50,0
38.22,16.21,56.24,21.4,58.6,2,128,1
17.02,24.84,93.58,76.2,35.4,3,69,0
39.17,22.63,93.73,21.56,81.1,1,201,1
37.52,22.14,85.91,46.75,47.4,2,102,1
22.75,16.68,50.45,63.68,12.0,1,40,0
25.86,19.55,52.45,68.62,24.6,1,70,0
38.94,19.96,70.91,20.18,92.8,1,230,1
19.21,15.42,77.2,34.37,73.8,2,187,1
31.97,15.52,57.67,42.84,18.5,2,47,1
19.89,16.88,91.96,75.74,82.9,3,158,0
44.02,20.37,94.02,78.18,85.4,3,137,1
28.86,20.76,71.39,34.71,68.3,3,129,1
29.53,18.18,55.42,19.82,52.9,2,135,1
38.3,24.44,54.21,29.38,96.5,1,239,1
35.76,22.16,54.94,26.77,12.6,2,30,1
40.48,17.29,80.78,24.96,83.4,2,181,1
31.16,21.04,51.29,42.74,70.4,2,177,1
41.64,20.09,62.59,70.96,55.8,2,120,0
37.07,25.22,82.63,33.95,11.7,2,30,1
27.85,19.45,61.33,21.14,56.6,2,146,1
44.03,23.59,64.2,47.93,41.7,3,67,1
35.12,19.29,83.04,22.93,59.1,1,146,1
24.79,17.06,55.58,70.53,61.5,3,117,0
16.59,15.61,70.68,61.21,28.4,2,73,0
40.15,25.22,53.24,48.16,79.7,2,173,1
30.43,17.48,77.35,54.55,20.5,2,52,1
37.8,21.53,54.71,71.02,59.4,2,130,0
20.3,24.76,87.56,63.19,69.3,1,202,0
33.11,18.52,95.1,35.38,79.5,1,235,0
40.16,16.67,70.48,44.0,51.0,1,127,1
36.65,21.85,78.86,50.58,44.0,3,70,1
42.87,24.96,73.14,30.2,66.0,1,164,1
45.72,24.99,82.02,46.09,48.9,3,79,1
29.8,15.87,65.15,42.42,46.3,1,136,0
17.57,15.28,78.87,57.16,53.0,2,135,0
38.8,22.79,74.63,68.19,60.4,2,129,0
28.78,15.74,58.4,66.96,64.0,2,165,0
37.82,21.41,83.33,43.59,48.2,3,79,1
41.14,19.03,81.51,73.64,20.9,2,45,0
21.84,18.34,66.22,36.93,46.5,2,119,1
15.47,18.82,72.25,74.7,88.6,3,170,0
36.27,21.65,53.52,26.22,13.1,2,30,1
25.01,18.58,80.9,47.8,81.5,3,155,1
26.09,20.34,58.9,68.45,77.1,1,226,0
30.33,16.44,88.51,44.53,76.1,3,146,1
42.72,21.98,49.93,63.02,52.0,3,85,1
37.83,19.62,95.56,35.5,67.8,3,110,1
31.99,22.61,49.96,35.81,54.5,1,157,0
26.78,24.28,72.47,29.46,48.0,3,89,1
40.08,21.46,58.61,23.43,42.6,1,105,1
42.93,16.99,56.7,20.51,51.0,1,126,1
16.7,23.28,64.87,29.56,22.5,3,43,1
33.82,18.14,66.49,66.01,44.8,2,115,0
25.52,16.68,67.94,36.16,8.9,2,30,1
30.54,23.14,77.62,39.68,52.7,2,131,1
38.33,23.45,88.58,20.23,18.5,3,30,1
27.63,18.39,60.99,37.8,36.2,3,68,1
33.22,15.2,90.33,59.06,39.4,3,77,1
28.03,16.89,75.16,70.74,4.8,1,40,0
33.16,21.82,81.75,72.59,48.3,1,142,0
38.31,19.04,70.45,60.42,78.1,2,169,1
19.61,24.36,89.07,26.14,12.1,3,23,1
40.12,24.09,53.55,58.23,68.9,3,111,1
27.47,19.6,55.59,21.36,69.1,3,133,1
27.07,20.04,77.98,76.28,78.1,3,148,1
19.04,16.5,56.78,57.74,73.5,2,187,0
33.15,15.51,64.33,39.74,56.6,3,107,1
27.72,22.54,69.87,60.49,76.0,1,224,0
17.44,15.62,95.03,70.66,84.9,1,247,0
33.46,21.72,80.23,46.71,35.3,1,101,0
27.85,23.49,81.21,63.19,14.5,1,44,0
41.46,18.06,69.18,71.07,62.5,3,100,1
36.97,20.99,57.49,70.45,93.3,3,152,1
37.73,19.47,51.57,56.66,41.1,3,66,1
18.09,21.12,54.11,74.08,90.5,1,255,0
25.4,16.68,69.17,52.86,68.6,1,200,0
35.42,20.55,73.45,31.22,89.4,2,193,1
39.94,23.13,84.18,67.38,66.5,2,145,0
34.53,22.72,75.9,58.55,94.2,1,255,0
39.75,18.91,59.83,32.06,73.1,2,158,1
31.51,22.73,51.3,79.32,45.4,2,116,0
